sha	release_band	subject	touched_paths	provisional_category
92b826e0c674a0cdc02b20f60ae6d68045fe52c0	v2.2.1..v2.3.2	v2.3.2: fixed 2.3.1 change which let Tengu set himself on fire =S	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/mobs/Tengu.java	general
f985884ef1014de3ab6ae609119bd5e781f86902	v2.2.1..v2.3.2	v2.3.2: fixed jump vfx not causing the camera to follow the hero	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/sprites/HeroSprite.java	general
43db54d0fcff4a65dcca25d83f5a68a06c72cdd3	v2.2.1..v2.3.2	v2.3.2: fixed some very small typos and clarified divination desc	core/src/main/assets/messages/items/items.properties;core/src/main/assets/messages/levels/levels.properties	localization
6a05169b51bd23b96497fb7133eb94ce8cf40eb6	v2.2.1..v2.3.2	v2.3.2: improved item placement logic in shops.	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/rooms/special/ShopRoom.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/rooms/standard/ImpShopRoom.java	general
14f4b0a38e9dcf06c1555fffff19ba93740d891e	v2.2.1..v2.3.2	v2.3.2: updated Aleks' credits link	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/scenes/AboutScene.java	general
9de10a0e96f6ed9864db5ab7ca0710e1b2e1a895	v2.2.1..v2.3.2	v2.3.2: fixed cases where terrain features wouldn't appear	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/tiles/TerrainFeaturesTilemap.java	general
df43a1721532f90d9e94b8db5bf88648ac6a39b7	v2.2.1..v2.3.2	v2.3.1: added missing 64-bit requirement to iOS info.plist	ios/Info.plist	platform
61def3751530f0fc58ff628a7eda193ca0984fb7	v2.2.1..v2.3.2	v2.3.1: updated changelog and version for v2.3.1 release!	build.gradle;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/scenes/WelcomeScene.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/ui/changelist/v2_X_Changes.java	docs
46ebc5c5d51c74f90e3b33ff54e434cf4859846a	v2.2.1..v2.3.2	v2.3.1: updated translations and translator credits	core/src/main/assets/messages/actors/actors_be.properties;core/src/main/assets/messages/actors/actors_pl.properties;core/src/main/assets/messages/actors/actors_tr.properties;core/src/main/assets/messages/items/items_be.properties;core/src/main/assets/messages/items/items_el.properties;core/src/main/assets/messages/items/items_pl.properties;core/src/main/assets/messages/levels/levels_be.properties;core/src/main/assets/messages/levels/levels_pl.properties;core/src/main/assets/messages/misc/misc_be.properties;core/src/main/assets/messages/misc/misc_in.properties;core/src/main/assets/messages/scenes/scenes_be.properties;core/src/main/assets/messages/windows/windows_be.properties;core/src/main/assets/messages/windows/windows_uk.properties;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/messages/Languages.java	general
b759f4c94aae4b7637584da867960135d553aefe	v2.2.1..v2.3.2	v2.3.1: Tengu's fire attack now properly burns items	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/mobs/Tengu.java	general
d8aa84ae467aa33f9a190def23dd987439b89f71	v2.2.1..v2.3.2	v2.3.1: shifted music tracks are now considered equivalent	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/scenes/RankingsScene.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/windows/WndGame.java;SPD-classes/src/main/java/com/watabou/noosa/audio/Music.java	general
5f735ffe6ed8196eea2a5d4a0fa0a03302f56996	v2.2.1..v2.3.2	v2.3.1: improved vibration checkbox slightly	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/windows/WndSettings.java	hotspot
f36dda306412215ced3711c07196368f90813163	v2.2.1..v2.3.2	v2.3.1: added a setting for vibration & improved vibration support logic	android/src/main/java/com/shatteredpixel/shatteredpixeldungeon/android/AndroidPlatformSupport.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/SPDSettings.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/ui/Button.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/windows/WndSettings.java;desktop/src/main/java/com/shatteredpixel/shatteredpixeldungeon/desktop/DesktopPlatformSupport.java;ios/src/main/java/com/shatteredpixel/shatteredpixeldungeon/ios/IOSPlatformSupport.java;SPD-classes/src/main/java/com/watabou/input/ControllerHandler.java;SPD-classes/src/main/java/com/watabou/noosa/Game.java;SPD-classes/src/main/java/com/watabou/utils/PlatformSupport.java	platform
b849ca58f0109d514b18310f2d01c9b3c4e53916	v2.2.1..v2.3.2	v2.3.1: reverted libGDX natives to try and maintain old Android support	android/build.gradle	platform
c7cbe922c6b94f9b0b95f35b85678c2c34a1aaa1	v2.2.1..v2.3.2	v2.3.1: disabled libGDX immersive mode, interferes with game's settings	android/src/main/java/com/shatteredpixel/shatteredpixeldungeon/android/AndroidLauncher.java	platform
bd06d891f66d38c6d935cc8c1675d257261529ea	v2.2.1..v2.3.2	v2.3.1: added support for controller vibration	ios/src/main/java/com/shatteredpixel/shatteredpixeldungeon/ios/IOSPlatformSupport.java;SPD-classes/src/main/java/com/watabou/input/ControllerHandler.java;SPD-classes/src/main/java/com/watabou/utils/PlatformSupport.java	platform
63ea27a80a5e0236287b7f52a07ee9ebb715766a	v2.2.1..v2.3.2	v2.3.1: magical fire is now cleared if frost is merely next to it	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/rooms/special/MagicalFireRoom.java	general
910eb58be7bdf08f9d2f8a1beeb88d70fb9518b5	v2.2.1..v2.3.2	v2.3.1: hero interrupts now also cancel resting	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/buffs/Hunger.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/hero/Hero.java	hotspot
a94186e011a4c257808b811a5a2000b970f799e4	v2.2.1..v2.3.2	v2.3.1: fixed turn rounding on transition only applying to characters	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/Level.java	hotspot
1cf3b4170a1bb70b67fa8f99a7abb563d4db80f8	v2.2.1..v2.3.2	v2.3.1: updated Gradle version	gradle/wrapper/gradle-wrapper.properties	general
be7f2dcc0e26e5cb90346b45e88c6cca041da114	v2.2.1..v2.3.2	v2.3.1: updated Android target SDK	build.gradle	build
4056c485450cc57a7380a6945d1a00df38d0895c	v2.2.1..v2.3.2	v2.3.1: updated libGDX to 1.12.1 and mobiVM to 2.3.20	android/src/main/java/com/shatteredpixel/shatteredpixeldungeon/android/AndroidLauncher.java;build.gradle;desktop/build.gradle;ios/Info.plist;ios/robovm.xml;ios/src/main/java/com/shatteredpixel/shatteredpixeldungeon/ios/IOSLauncher.java;ios/src/main/java/com/shatteredpixel/shatteredpixeldungeon/ios/IOSPlatformSupport.java;SPD-classes/src/main/java/com/watabou/input/InputHandler.java;SPD-classes/src/main/java/com/watabou/utils/PlatformSupport.java	platform
5069d034c91a9305e18201ed802757e74b8d7b25	v2.2.1..v2.3.2	v2.3.1: fixed it being possible to leave to start scene during tutorial	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/scenes/HeroSelectScene.java	general
7ad704c43b43bf811326019157e370e447fed49a	v2.2.1..v2.3.2	v2.3.1: amoked allies are now affected by aggression	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/mobs/Mob.java	general
be38997c315e9c3513e31e74adba1e36f5def323	v2.2.1..v2.3.2	v2.3.1: added a safety check to WndWandmaker	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/windows/WndWandmaker.java	general
0ed96a3c188bd88290c594da27cb1439dc4819ae	v2.2.1..v2.3.2	v2.3.1: fixed incorrect death messages when killed by wards	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/wands/WandOfWarding.java	general
241292cf4d822fbb930846f365d12808f1ccac56	v2.2.1..v2.3.2	v2.3.1: fixed cases where transmutation would not preserve quickslots	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/scrolls/ScrollOfTransmutation.java	general
8c318c9075e89c3ec871eab82f02803061a16657	v2.2.1..v2.3.2	v2.3.0: updated version, changelog, and translations for v2.3.0 release!	build.gradle;core/src/main/assets/messages/actors/actors_be.properties;core/src/main/assets/messages/actors/actors_it.properties;core/src/main/assets/messages/actors/actors_ru.properties;core/src/main/assets/messages/items/items_be.properties;core/src/main/assets/messages/items/items_it.properties;core/src/main/assets/messages/levels/levels_it.properties;core/src/main/assets/messages/scenes/scenes_it.properties;core/src/main/assets/messages/scenes/scenes_ru.properties;core/src/main/assets/messages/windows/windows_be.properties;core/src/main/assets/messages/windows/windows_it.properties;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/scenes/WelcomeScene.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/ShatteredPixelDungeon.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/ui/changelist/v2_X_Changes.java	docs
84bc38cad01238a8b31d180347a6953fdd5a4c7a	v2.2.1..v2.3.2	v2.3.0: updates translations, version, and changelog for RC-1	build.gradle;core/src/main/assets/messages/actors/actors_cs.properties;core/src/main/assets/messages/actors/actors_de.properties;core/src/main/assets/messages/actors/actors_el.properties;core/src/main/assets/messages/actors/actors_es.properties;core/src/main/assets/messages/actors/actors_fr.properties;core/src/main/assets/messages/actors/actors_hu.properties;core/src/main/assets/messages/actors/actors_in.properties;core/src/main/assets/messages/actors/actors_it.properties;core/src/main/assets/messages/actors/actors_ja.properties;core/src/main/assets/messages/actors/actors_ko.properties;core/src/main/assets/messages/actors/actors_nl.properties;core/src/main/assets/messages/actors/actors_pl.properties;core/src/main/assets/messages/actors/actors_pt.properties;core/src/main/assets/messages/actors/actors_ru.properties;core/src/main/assets/messages/actors/actors_tr.properties;core/src/main/assets/messages/actors/actors_uk.properties;core/src/main/assets/messages/actors/actors_vi.properties;core/src/main/assets/messages/actors/actors_zh.properties;core/src/main/assets/messages/items/items_cs.properties;core/src/main/assets/messages/items/items_de.properties;core/src/main/assets/messages/items/items_el.properties;core/src/main/assets/messages/items/items_es.properties;core/src/main/assets/messages/items/items_fr.properties;core/src/main/assets/messages/items/items_hu.properties;core/src/main/assets/messages/items/items_in.properties;core/src/main/assets/messages/items/items_it.properties;core/src/main/assets/messages/items/items_ja.properties;core/src/main/assets/messages/items/items_ko.properties;core/src/main/assets/messages/items/items_nl.properties;core/src/main/assets/messages/items/items_pl.properties;core/src/main/assets/messages/items/items_pt.properties;core/src/main/assets/messages/items/items_ru.properties;core/src/main/assets/messages/items/items_tr.properties;core/src/main/assets/messages/items/items_uk.properties;core/src/main/assets/messages/items/items_vi.properties;core/src/main/assets/messages/items/items_zh.properties;core/src/main/assets/messages/journal/journal_nl.properties;core/src/main/assets/messages/levels/levels_fr.properties;core/src/main/assets/messages/levels/levels_ko.properties;core/src/main/assets/messages/levels/levels_nl.properties;core/src/main/assets/messages/levels/levels_pl.properties;core/src/main/assets/messages/misc/misc_fr.properties;core/src/main/assets/messages/misc/misc_hu.properties;core/src/main/assets/messages/misc/misc_it.properties;core/src/main/assets/messages/misc/misc_ko.properties;core/src/main/assets/messages/misc/misc_nl.properties;core/src/main/assets/messages/scenes/scenes_cs.properties;core/src/main/assets/messages/scenes/scenes_de.properties;core/src/main/assets/messages/scenes/scenes_el.properties;core/src/main/assets/messages/scenes/scenes_es.properties;core/src/main/assets/messages/scenes/scenes_fr.properties;core/src/main/assets/messages/scenes/scenes_hu.properties;core/src/main/assets/messages/scenes/scenes_in.properties;core/src/main/assets/messages/scenes/scenes_it.properties;core/src/main/assets/messages/scenes/scenes_ja.properties;core/src/main/assets/messages/scenes/scenes_ko.properties;core/src/main/assets/messages/scenes/scenes_nl.properties;core/src/main/assets/messages/scenes/scenes_pl.properties;core/src/main/assets/messages/scenes/scenes_pt.properties;core/src/main/assets/messages/scenes/scenes_ru.properties;core/src/main/assets/messages/scenes/scenes_tr.properties;core/src/main/assets/messages/scenes/scenes_uk.properties;core/src/main/assets/messages/scenes/scenes_vi.properties;core/src/main/assets/messages/scenes/scenes_zh.properties;core/src/main/assets/messages/ui/ui_nl.properties;core/src/main/assets/messages/windows/windows_cs.properties;core/src/main/assets/messages/windows/windows_de.properties;core/src/main/assets/messages/windows/windows_el.properties;core/src/main/assets/messages/windows/windows_es.properties;core/src/main/assets/messages/windows/windows_fr.properties;core/src/main/assets/messages/windows/windows_hu.properties;core/src/main/assets/messages/windows/windows_in.properties;core/src/main/assets/messages/windows/windows_it.properties;core/src/main/assets/messages/windows/windows_ja.properties;core/src/main/assets/messages/windows/windows_ko.properties;core/src/main/assets/messages/windows/windows_nl.properties;core/src/main/assets/messages/windows/windows_pl.properties;core/src/main/assets/messages/windows/windows_pt.properties;core/src/main/assets/messages/windows/windows_ru.properties;core/src/main/assets/messages/windows/windows_tr.properties;core/src/main/assets/messages/windows/windows_uk.properties;core/src/main/assets/messages/windows/windows_vi.properties;core/src/main/assets/messages/windows/windows_zh.properties;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/messages/Languages.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/ui/changelist/v2_X_Changes.java	slice2-candidate
cb72ca35bc3bc430fc99415c766cc6c966be0f82	v2.2.1..v2.3.2	v2.3.0: slightly reduced damage from gnoll rock attacks and gnoll guards	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/mobs/GnollGeomancer.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/mobs/GnollGuard.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/traps/GnollRockfallTrap.java	general
8f5cd171fe672dac35a3d8d7c2da612e82fe4434	v2.2.1..v2.3.2	v2.3.0: substantially improved gnoll caves boulder visuals	core/src/main/assets/environment/tiles_caves_crystal.png;core/src/main/assets/environment/tiles_caves_gnoll.png;core/src/main/assets/environment/tiles_caves.png;core/src/main/assets/sprites/items.png;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/Assets.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/levels/MiningLevel.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/tiles/DungeonTerrainTilemap.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/tiles/DungeonTileSheet.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/tiles/DungeonWallsTilemap.java	assets
f6f6ea4cd1c327db5059f201e9489503be369d1e	v2.2.1..v2.3.2	v2.3.0: fixed cases where pushing could fail to apply and freeze	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/effects/Pushing.java	general
6a414c747b1f6af7c20cf1ff9eda6b06e60d6a43	v2.2.1..v2.3.2	v2.3.0: jump and pushing effects now correctly trigger sprite sorting	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/effects/Pushing.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/sprites/CharSprite.java	general
a0b4c9c11af4e124c3f4a4a73b7e49f7b7b9edce	v2.2.1..v2.3.2	v2.3.0: wand of transfusion onHit now uses new shielding text	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/wands/WandOfTransfusion.java	general
69e5fe5d08c6be251cacb01b0c9655230ba5b5b7	v2.2.1..v2.3.2	v2.3.0: adjusted wndTabbed active tab behaviour to prevent eating inputs	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/windows/WndTabbed.java	general
b9d54e3f6f7ab61363ec517cb6657f7e7a755e85	v2.2.1..v2.3.2	v2.3.0: fixed rapier lunge not always using rapier when checking range	core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/items/weapon/melee/Rapier.java	general
96e4c74ca833825f04196578156eec3c704ba3b4	v2.2.1..v2.3.2	v2.3.0: improved 'encased in rock' visuals for geomancer	core/src/main/assets/sprites/gnoll_geomancer.png;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/mobs/GnollGeomancer.java;core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/sprites/GnollGeomancerSprite.java	assets
